scenario,mode,pair,side,status,elapsed_ms,wall_seconds,instructions,cycles,control_sha256,files_sha256
goto_bench,optimize,1,current,ok,477.0,0.511486,7672952399,2197888752,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,2,current,ok,468.0,0.50013,7672979084,2159501380,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,2,main,ok,471.0,0.502831,7356842643,2165547003,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,3,main,ok,493.0,0.548389,7356840045,2235585978,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,3,current,ok,473.0,0.506506,7672979722,2158214138,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,4,current,ok,476.0,0.509372,7672976634,2181287420,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,4,main,ok,471.0,0.505042,7356841845,2166801248,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,5,main,ok,475.0,0.505941,7356833786,2177268142,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
goto_bench,optimize,5,current,ok,466.0,0.49971,7672975446,2143947832,48f287c7ba3930f75171f970a1e8e7006ca4226ef34f3cd658945771f97f0056,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
invoice_doc_generator,plain,1,main,ok,16397.0,16.670898,196668507306,72247756269,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,1,current,ok,16258.0,16.469791,196648149998,71327883901,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,2,current,ok,16778.0,17.059444,196829330757,73279907599,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,2,main,ok,16676.0,16.951423,196625691572,73010225039,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,3,main,ok,16456.0,16.653832,196436434866,72002315755,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,3,current,ok,16224.0,16.500826,196683051677,71540935655,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,4,current,ok,16305.0,16.573799,196849801919,71857533849,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,4,main,ok,16336.0,16.534756,196436638771,71828754896,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,5,main,ok,16300.0,16.576166,196639331713,71919940468,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,plain,5,current,ok,16411.0,16.685603,196665652643,72301358644,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,1,main,ok,16406.0,16.67841,196487997976,72330334343,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,1,current,ok,16287.0,16.559145,196537357231,71794517539,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,2,current,ok,16338.0,16.639701,196515044374,72008292554,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,2,main,ok,16465.0,16.759563,196467160707,72635978080,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,3,main,ok,16520.0,16.810618,196506437758,72525432701,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,3,current,ok,16206.0,16.485309,196539455988,71397396102,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,4,current,ok,16317.0,16.59469,196703000736,71977075038,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,4,main,ok,16491.0,16.785055,196466392819,72479041294,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,5,main,ok,16334.0,16.613865,196488049757,72104705807,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
invoice_doc_generator,optimize,5,current,ok,16176.0,16.457726,196700216843,71462744904,6aae7f4f789184f18db09a38511f0c23469db5106997ae450939b2dd10e720ed,de80333889ef3c727b949b52601f1afdadc79118ddd974dd478e4d9e4044e2b0
json_parse,plain,1,main,ok,237.0,0.413537,3835706130,1525371107,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,1,current,ok,237.0,0.412555,3886959536,1505190064,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,2,current,ok,239.0,0.412661,3887757258,1537447526,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,2,main,ok,236.0,0.402507,3836425811,1490445296,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,3,main,ok,232.0,0.402067,3836370027,1482057275,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,3,current,ok,250.0,0.431199,3887314631,1608539430,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,4,current,ok,234.0,0.40851,3887587748,1518912952,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,4,main,ok,240.0,0.408629,3835942298,1524331804,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,5,main,ok,243.0,0.412488,3836113603,1524403350,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,plain,5,current,ok,236.0,0.420534,3887194625,1558490736,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,1,main,ok,239.0,0.401437,3732913030,1480004400,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,1,current,ok,242.0,0.416297,3872350427,1552801629,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,2,current,ok,243.0,0.411561,3870378039,1536128622,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,2,main,ok,234.0,0.393254,3733337625,1450784150,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,3,main,ok,238.0,0.397616,3734374803,1477253066,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,3,current,ok,239.0,0.410357,3872096965,1525329803,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,4,current,ok,237.0,0.411097,3872103988,1528874971,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,4,main,ok,237.0,0.402781,3733470309,1490822836,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,5,main,ok,241.0,0.401883,3731021315,1472648117,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_parse,optimize,5,current,ok,241.0,0.415102,3872154182,1549351099,626f2d55c8061cff71d86592877d8b12bea873e3ad88622ddbcd49a700a87521,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,1,main,ok,246.0,0.279416,3280790847,1018617814,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,1,current,ok,257.0,0.28994,3412736003,1070582800,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,2,current,ok,255.0,0.290095,3412717785,1073094470,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,2,main,ok,243.0,0.277319,3280779832,1012583256,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,3,main,ok,250.0,0.282662,3280799411,1036150546,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,3,current,ok,261.0,0.294241,3412798991,1085201479,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,4,current,ok,259.0,0.29198,3412752114,1083171124,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,4,main,ok,244.0,0.275779,3280873846,1013386198,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,5,main,ok,251.0,0.284262,3280916366,1032540111,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,plain,5,current,ok,266.0,0.300179,3412734434,1100136998,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,1,main,ok,222.0,0.255593,3019304150,914764181,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,1,current,ok,257.0,0.290704,3414597243,1073349014,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,2,current,ok,259.0,0.292297,3414586811,1067529589,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,2,main,ok,222.0,0.256931,3019158089,917204572,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,3,main,ok,222.0,0.256563,3019151732,904316250,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,3,current,ok,257.0,0.290923,3414556473,1060796065,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,4,current,ok,265.0,0.298307,3414647703,1092428431,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,4,main,ok,222.0,0.257422,3019167150,915535217,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,5,main,ok,224.0,0.256654,3019220634,922158872,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
json_write,optimize,5,current,ok,259.0,0.292126,3414602497,1068516251,adc5ff4f0aa14ec79474c362d1acf265403da369955494381a2103726ab0befe,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,1,main,ok,191.0,0.221906,2765288576,902176861,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,1,current,ok,183.0,0.216173,2693404537,871657977,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,2,current,ok,180.0,0.21347,2693399409,860318493,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,2,main,ok,188.0,0.219211,2765270217,889696773,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,3,main,ok,187.0,0.217522,2765267043,887086961,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,3,current,ok,182.0,0.213508,2693401015,872124545,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,4,current,ok,185.0,0.218737,2693402897,870335560,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,4,main,ok,187.0,0.217239,2765273396,886839210,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,5,main,ok,189.0,0.220808,2765290718,901543018,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,plain,5,current,ok,182.0,0.212609,2693394615,865846724,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,1,main,ok,179.0,0.208705,2632449102,852937142,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,1,current,ok,172.0,0.203294,2553563484,819151784,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,2,current,ok,173.0,0.204818,2553576484,826003335,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,2,main,ok,180.0,0.211397,2632449077,863489462,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,3,main,ok,186.0,0.21839,2632455027,876960385,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,3,current,ok,173.0,0.205194,2553568888,829210656,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,4,current,ok,173.0,0.204022,2553584264,829818655,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,4,main,ok,181.0,0.214119,2632449751,871847021,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,5,main,ok,179.0,0.210822,2632448364,849119378,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz,optimize,5,current,ok,173.0,0.205218,2553579609,830925777,649e18457927a89cef2cc6b96210f991fecc34966ddaaf0c1946e8de372559c5,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,1,main,ok,274.0,0.304493,3809231425,1265470452,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,1,current,ok,266.0,0.296527,3748362009,1246955475,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,2,current,ok,272.0,0.304205,3748362035,1265147238,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,2,main,ok,274.0,0.304948,3809235915,1273091101,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,3,main,ok,269.0,0.299145,3809244122,1264304409,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,3,current,ok,264.0,0.295461,3748349766,1233283262,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,4,current,ok,269.0,0.298902,3748359245,1264801514,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,4,main,ok,271.0,0.301721,3809266741,1263607875,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,5,main,ok,268.0,0.299229,3809231493,1247387884,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,plain,5,current,ok,273.0,0.3034,3748366504,1260749386,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,1,main,ok,254.0,0.283098,3555479307,1185499918,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,1,current,ok,253.0,0.284171,3480597903,1192038350,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,2,current,ok,244.0,0.274318,3480565126,1148602342,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,2,main,ok,253.0,0.283722,3555446280,1189375601,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,3,main,ok,246.0,0.276568,3555455691,1155468902,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,3,current,ok,259.0,0.289654,3480582322,1220093905,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,4,current,ok,249.0,0.279791,3480573735,1174554088,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,4,main,ok,246.0,0.276817,3555467697,1153944801,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,5,main,ok,246.0,0.276961,3555458640,1156091214,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
pi_leibniz_15,optimize,5,current,ok,268.0,0.299365,3480566894,1260369242,d3fd2c9ebccc25c6f65a1f70ec8461d2457dba709bc3c1c216fdb76f562f2322,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,1,main,ok,72.0,0.137152,1117587056,316390259,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,1,current,ok,69.0,0.132098,1124681958,305601479,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,2,current,ok,70.0,0.13485,1124725998,311656610,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,2,main,ok,69.0,0.133306,1117603528,309840340,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,3,main,ok,68.0,0.133082,1117577004,310212640,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,3,current,ok,68.0,0.130392,1124705239,303947860,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
regexp,plain,4,current,ok,72.0,0.136825,1124687926,320023355,d748f34d4da5c938c272701124696ad5ebefeae1952dd62077c0e98c1c4fa36e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
